COUNTRY,REGION,YEAR,GOVERNMENT DEBT AS % OF GDP,INDEPENDENCE,LESSTHANONE,DEBT%GDPWINSOR
Venezuela,LAC,1988,44.9,1811,,44.9
Venezuela,LAC,1989,70.4,1811,,70.4
Venezuela,LAC,1990,64.8,1811,,64.8
Venezuela,LAC,1991,64.7,1811,,64.7
Venezuela,LAC,1992,62.5,1811,,62.5
Venezuela,LAC,1993,65,1811,,65
Venezuela,LAC,1994,67.7,1811,,67.7
Venezuela,LAC,1995,69.3,1811,,69.3
Venezuela,LAC,1996,49.2,1811,,49.2
Venezuela,LAC,1997,32.9,1811,,32.9
Venezuela,LAC,1998,31.4,1811,,31.4
Venezuela,LAC,1999,31.1,1811,,31.1
Venezuela,LAC,2000,28.2,1811,,28.2
Venezuela,LAC,2001,31.7,1811,,31.7
Venezuela,LAC,2002,44.3,1811,,44.3
Venezuela,LAC,2003,47.4,1811,,47.4
Venezuela,LAC,2004,38.8,1811,,38.8
Venezuela,LAC,2005,33.1,1811,,33.1
Venezuela,LAC,2006,23.9,1811,,23.9
Venezuela,LAC,2007,19.3,1811,,19.3
Venezuela,LAC,2008,13.8,1811,,13.8
Venezuela,LAC,2009,14.9,1811,,14.9
Zambia,Africa,1990,196.9,1964,,196.9
Zambia,Africa,1991,201.4,1964,,201.4
Zambia,Africa,1992,207.8,1964,,207.8
Zambia,Africa,1993,146.7,1964,,146.7
Zambia,Africa,1994,160.3,1964,,160.3
Zambia,Africa,1995,153.5,1964,,153.5
Zambia,Africa,1996,182.3,1964,,182.3
Zambia,Africa,1997,153.5,1964,,153.5
Zambia,Africa,1998,142.6,1964,,142.6
Zambia,Africa,1999,155.5,1964,,155.5
Zambia,Africa,2000,146.7,1964,,146.7
Zambia,Africa,2001,235.6,1964,,235.6
Zambia,Africa,2002,203.7,1964,,203.7
Zambia,Africa,2003,180,1964,,180
Zambia,Africa,2004,148.6,1964,,148.6
Zambia,Africa,2005,87.9,1964,,87.9
Zambia,Africa,2006,29.8,1964,,29.8
Zambia,Africa,2007,25.8,1964,,25.8
Zambia,Africa,2008,26.8,1964,,26.8
Zambia,Africa,2009,27.2,1964,,27.2
Zambia,Africa,2010,25.4,1964,,25.4
Zimbabwe,Africa,1924,11.3,1980,,11.3
Zimbabwe,Africa,1925,13.3,1980,,13.3
Zimbabwe,Africa,1926,12.3,1980,,12.3
Zimbabwe,Africa,1927,10.4,1980,,10.4
Zimbabwe,Africa,1928,13.2,1980,,13.2
Zimbabwe,Africa,1929,11.8,1980,,11.8
Zimbabwe,Africa,1930,13.9,1980,,13.9
Zimbabwe,Africa,1931,20.8,1980,,20.8
Zimbabwe,Africa,1932,27.6,1980,,27.6
Zimbabwe,Africa,1933,39.5,1980,,39.5
Zimbabwe,Africa,1934,30.6,1980,,30.6
Zimbabwe,Africa,1935,31.2,1980,,31.2
Zimbabwe,Africa,1936,28.8,1980,,28.8
Zimbabwe,Africa,1937,,1980,,
Zimbabwe,Africa,1938,,1980,,
Zimbabwe,Africa,1939,,1980,,
Zimbabwe,Africa,1940,,1980,,
Zimbabwe,Africa,1941,,1980,,
Zimbabwe,Africa,1942,,1980,,
Zimbabwe,Africa,1943,,1980,,
Zimbabwe,Africa,1944,,1980,,
Zimbabwe,Africa,1945,,1980,,
Zimbabwe,Africa,1946,,1980,,
Zimbabwe,Africa,1947,,1980,,
Zimbabwe,Africa,1948,,1980,,
Zimbabwe,Africa,1949,,1980,,
Zimbabwe,Africa,1950,,1980,,
Zimbabwe,Africa,1951,,1980,,
Zimbabwe,Africa,1952,,1980,,
Zimbabwe,Africa,1953,,1980,,
Zimbabwe,Africa,1954,,1980,,
Zimbabwe,Africa,1955,,1980,,
Zimbabwe,Africa,1956,,1980,,
Zimbabwe,Africa,1957,,1980,,
Zimbabwe,Africa,1958,,1980,,
Zimbabwe,Africa,1959,,1980,,
Zimbabwe,Africa,1960,,1980,,
Zimbabwe,Africa,1961,,1980,,
Zimbabwe,Africa,1962,,1980,,
Zimbabwe,Africa,1963,,1980,,
Zimbabwe,Africa,1964,,1980,,
Zimbabwe,Africa,1965,54.1,1980,,54.1
Zimbabwe,Africa,1966,51.9,1980,,51.9
Zimbabwe,Africa,1967,53.7,1980,,53.7
Zimbabwe,Africa,1968,53,1980,,53
Zimbabwe,Africa,1969,52.7,1980,,52.7
Zimbabwe,Africa,1970,51,1980,,51
Zimbabwe,Africa,1971,44.4,1980,,44.4
Zimbabwe,Africa,1972,39.6,1980,,39.6
Zimbabwe,Africa,1973,43.7,1980,,43.7
Zimbabwe,Africa,1974,37.5,1980,,37.5
Zimbabwe,Africa,1975,35.5,1980,,35.5
Zimbabwe,Africa,1976,37.1,1980,,37.1
Zimbabwe,Africa,1977,39.3,1980,,39.3
Zimbabwe,Africa,1978,48.6,1980,,48.6
Zimbabwe,Africa,1979,52.4,1980,,52.4
Zimbabwe,Africa,1980,53.5,1980,,53.5
Zimbabwe,Africa,1981,47.3,1980,,47.3
Zimbabwe,Africa,1982,47.7,1980,,47.7
Zimbabwe,Africa,1983,45.2,1980,,45.2
Zimbabwe,Africa,1984,,1980,,
Zimbabwe,Africa,1985,,1980,,
Zimbabwe,Africa,1986,,1980,,
Zimbabwe,Africa,1987,,1980,,
Zimbabwe,Africa,1988,,1980,,
Zimbabwe,Africa,1989,,1980,,
Zimbabwe,Africa,1990,48.5,1980,,48.5
Zimbabwe,Africa,1991,58,1980,,58
Zimbabwe,Africa,1992,59.4,1980,,59.4
Zimbabwe,Africa,1993,59.1,1980,,59.1
Zimbabwe,Africa,1994,55.4,1980,,55.4
Zimbabwe,Africa,1995,76.7,1980,,76.7
Zimbabwe,Africa,1996,68,1980,,68
Zimbabwe,Africa,1997,52.9,1980,,52.9
Zimbabwe,Africa,1998,78.8,1980,,78.8
Zimbabwe,Africa,1999,87.2,1980,,87.2
Zimbabwe,Africa,2000,102.5,1980,,102.5
Zimbabwe,Africa,2001,177,1980,,177
Zimbabwe,Africa,2002,366.8,1980,,366.8
Zimbabwe,Africa,2003,640.1,1980,,640.1
Zimbabwe,Africa,2004,,1980,,
Zimbabwe,Africa,2005,58.1,1980,,58.1
Zimbabwe,Africa,2006,64.6,1980,,64.6
Zimbabwe,Africa,2007,69.8,1980,,69.8
Zimbabwe,Africa,2008,88.4,1980,,88.4
Zimbabwe,Africa,2009,89.7,1980,,89.7
Zimbabwe,Africa,2010,75.9,1980,,75.9
Honduras,LAC,1914,222.7,1821,,222.7
Honduras,LAC,1915,217.3,1821,,217.3
Honduras,LAC,1916,178.7,1821,,178.7
Honduras,LAC,1917,138.4,1821,,138.4
Honduras,LAC,1918,161.5,1821,,161.5
Honduras,LAC,1919,123.5,1821,,123.5
Honduras,LAC,1920,132.9,1821,,132.9
Honduras,LAC,1921,144.6,1821,,144.6
Honduras,LAC,1922,171.3,1821,,171.3
Honduras,LAC,1923,87.6,1821,,87.6
Honduras,LAC,1924,116.8,1821,,116.8
Honduras,LAC,1925,83.5,1821,,83.5
Honduras,LAC,1926,24.4,1821,,24.4
Honduras,LAC,1927,20.4,1821,,20.4
Honduras,LAC,1928,16.8,1821,,16.8
Honduras,LAC,1929,16.4,1821,,16.4
Honduras,LAC,1930,13.9,1821,,13.9
Honduras,LAC,1931,17.7,1821,,17.7
Honduras,LAC,1932,22.3,1821,,22.3
Honduras,LAC,1933,29.4,1821,,29.4
Honduras,LAC,1934,35.4,1821,,35.4
Honduras,LAC,1935,41.6,1821,,41.6
Honduras,LAC,1936,52.2,1821,,52.2
Honduras,LAC,1937,48.5,1821,,48.5
Honduras,LAC,1938,49.1,1821,,49.1
Honduras,LAC,1939,10.6,1821,,10.6
Honduras,LAC,1940,10.2,1821,,10.2
Honduras,LAC,1941,10.6,1821,,10.6
Honduras,LAC,1942,10.8,1821,,10.8
Honduras,LAC,1943,24.7,1821,,24.7
Honduras,LAC,1944,8.9,1821,,8.9
Honduras,LAC,1945,6.5,1821,,6.5
Honduras,LAC,1946,5.8,1821,,5.8
Honduras,LAC,1947,3.9,1821,,3.9
Honduras,LAC,1948,2.9,1821,,2.9
Honduras,LAC,1949,3.1,1821,,3.1
Honduras,LAC,1950,2.2,1821,,2.2
Honduras,LAC,1951,1.9,1821,,1.9
Honduras,LAC,1952,2.9,1821,,2.9
Honduras,LAC,1953,2.6,1821,,2.6
Honduras,LAC,1954,2.8,1821,,2.8
Honduras,LAC,1955,2.6,1821,,2.6
Honduras,LAC,1956,3.9,1821,,3.9
Honduras,LAC,1957,4.6,1821,,4.6
Honduras,LAC,1958,0.01,1821,0.9,
Honduras,LAC,1959,8.1,1821,,8.1
Honduras,LAC,1960,9,1821,,9
Honduras,LAC,1961,8.2,1821,,8.2
Honduras,LAC,1962,8.5,1821,,8.5
Honduras,LAC,1963,9.1,1821,,9.1
Honduras,LAC,1964,9.8,1821,,9.8
Honduras,LAC,1965,9,1821,,9
Honduras,LAC,1966,9.5,1821,,9.5
Honduras,LAC,1967,9.7,1821,,9.7
Honduras,LAC,1968,9.7,1821,,9.7
Honduras,LAC,1969,13,1821,,13
Honduras,LAC,1970,17.2,1821,,17.2
Honduras,LAC,1971,19.8,1821,,19.8
Honduras,LAC,1972,,1821,,
Honduras,LAC,1973,,1821,,
Honduras,LAC,1974,,1821,,
Honduras,LAC,1975,,1821,,
Honduras,LAC,1976,,1821,,
Honduras,LAC,1977,,1821,,
Honduras,LAC,1978,,1821,,
Honduras,LAC,1979,,1821,,
Honduras,LAC,1980,49.1,1821,,49.1
Honduras,LAC,1981,56.1,1821,,56.1
Honduras,LAC,1982,99.8,1821,,99.8
Honduras,LAC,1983,109,1821,,109
Honduras,LAC,1984,110.5,1821,,110.5
Honduras,LAC,1985,134.3,1821,,134.3
Honduras,LAC,1986,125.6,1821,,125.6
Honduras,LAC,1987,123.3,1821,,123.3
Honduras,LAC,1988,148.3,1821,,148.3
Honduras,LAC,1989,174,1821,,174
Honduras,LAC,1990,209,1821,,209
Honduras,LAC,1991,133.6,1821,,133.6
Honduras,LAC,1992,128.7,1821,,128.7
Honduras,LAC,1993,143,1821,,143
Honduras,LAC,1994,144.7,1821,,144.7
Honduras,LAC,1995,124.9,1821,,124.9
Honduras,LAC,1996,117.9,1821,,117.9
Honduras,LAC,1997,90.7,1821,,90.7
Honduras,LAC,1998,84.4,1821,,84.4
Honduras,LAC,1999,105.8,1821,,105.8
Honduras,LAC,2000,68.1,1821,,68.1
Honduras,LAC,2001,68.2,1821,,68.2
Honduras,LAC,2002,70.2,1821,,70.2
Honduras,LAC,2003,71.6,1821,,71.6
Honduras,LAC,2004,70,1821,,70
Honduras,LAC,2005,54.4,1821,,54.4
Honduras,LAC,2006,36.9,1821,,36.9
Honduras,LAC,2007,25,1821,,25
Honduras,LAC,2008,26.8,1821,,26.8
Honduras,LAC,2009,25.6,1821,,25.6
Honduras,LAC,2010,24.7,1821,,24.7
Hungary,Eastern Europe,1880,69.6,1867,,69.6
Hungary,Eastern Europe,1881,72.1,1867,,72.1
Hungary,Eastern Europe,1882,72.6,1867,,72.6
Hungary,Eastern Europe,1883,73.6,1867,,73.6
Hungary,Eastern Europe,1884,75.2,1867,,75.2
Hungary,Eastern Europe,1885,79.6,1867,,79.6
Hungary,Eastern Europe,1886,84.1,1867,,84.1
Hungary,Eastern Europe,1887,83.2,1867,,83.2
Hungary,Eastern Europe,1888,82.7,1867,,82.7
Hungary,Eastern Europe,1889,86,1867,,86
Hungary,Eastern Europe,1890,85.2,1867,,85.2
Hungary,Eastern Europe,1891,86.2,1867,,86.2
Hungary,Eastern Europe,1892,90.2,1867,,90.2
Hungary,Eastern Europe,1893,90,1867,,90
Hungary,Eastern Europe,1894,87.8,1867,,87.8
Hungary,Eastern Europe,1895,83.5,1867,,83.5
Hungary,Eastern Europe,1896,85.7,1867,,85.7
Hungary,Eastern Europe,1897,86.9,1867,,86.9
Hungary,Eastern Europe,1898,81.5,1867,,81.5
Hungary,Eastern Europe,1899,78.2,1867,,78.2
Hungary,Eastern Europe,1900,81.1,1867,,81.1
Hungary,Eastern Europe,1901,82.8,1867,,82.8
Hungary,Eastern Europe,1902,79.2,1867,,79.2
Hungary,Eastern Europe,1903,76.3,1867,,76.3
Hungary,Eastern Europe,1904,78.4,1867,,78.4
Hungary,Eastern Europe,1905,69.5,1867,,69.5
Hungary,Eastern Europe,1906,65.4,1867,,65.4
Hungary,Eastern Europe,1907,63.9,1867,,63.9
Hungary,Eastern Europe,1908,62.8,1867,,62.8
Hungary,Eastern Europe,1909,60.8,1867,,60.8
Hungary,Eastern Europe,1910,67.1,1867,,67.1
Hungary,Eastern Europe,1911,64.6,1867,,64.6
Hungary,Eastern Europe,1912,61.4,1867,,61.4
Hungary,Eastern Europe,1913,63.3,1867,,63.3
Hungary,Eastern Europe,1914,,1867,,
Hungary,Eastern Europe,1915,,1867,,
Hungary,Eastern Europe,1916,,1867,,
Hungary,Eastern Europe,1917,,1867,,
Hungary,Eastern Europe,1918,,1867,,
Hungary,Eastern Europe,1919,,1867,,
Hungary,Eastern Europe,1920,,1867,,
Hungary,Eastern Europe,1921,,1867,,
Hungary,Eastern Europe,1922,,1867,,
Hungary,Eastern Europe,1923,,1867,,
Hungary,Eastern Europe,1924,,1867,,
Hungary,Eastern Europe,1925,,1867,,
Hungary,Eastern Europe,1926,,1867,,
Hungary,Eastern Europe,1927,,1867,,
Hungary,Eastern Europe,1928,,1867,,
Hungary,Eastern Europe,1929,,1867,,
Hungary,Eastern Europe,1930,,1867,,
Hungary,Eastern Europe,1931,,1867,,
Hungary,Eastern Europe,1932,,1867,,
Hungary,Eastern Europe,1933,,1867,,
Hungary,Eastern Europe,1934,,1867,,
Hungary,Eastern Europe,1935,,1867,,
Hungary,Eastern Europe,1936,,1867,,
Hungary,Eastern Europe,1937,,1867,,
Hungary,Eastern Europe,1938,,1867,,
Hungary,Eastern Europe,1939,,1867,,
Hungary,Eastern Europe,1940,,1867,,
Hungary,Eastern Europe,1941,,1867,,
Hungary,Eastern Europe,1942,,1867,,
Hungary,Eastern Europe,1943,,1867,,
Hungary,Eastern Europe,1944,,1867,,
Hungary,Eastern Europe,1945,,1867,,
Hungary,Eastern Europe,1946,,1867,,
Hungary,Eastern Europe,1947,,1867,,
Hungary,Eastern Europe,1948,,1867,,
Hungary,Eastern Europe,1949,,1867,,
Hungary,Eastern Europe,1950,,1867,,
Hungary,Eastern Europe,1951,,1867,,
Hungary,Eastern Europe,1952,,1867,,
Hungary,Eastern Europe,1953,,1867,,
Hungary,Eastern Europe,1954,,1867,,
Hungary,Eastern Europe,1955,,1867,,
Hungary,Eastern Europe,1956,,1867,,
Hungary,Eastern Europe,1957,,1867,,
Hungary,Eastern Europe,1958,,1867,,
Hungary,Eastern Europe,1959,,1867,,
Hungary,Eastern Europe,1960,,1867,,
Hungary,Eastern Europe,1961,,1867,,
Hungary,Eastern Europe,1962,,1867,,
Hungary,Eastern Europe,1963,,1867,,
Hungary,Eastern Europe,1964,,1867,,
Hungary,Eastern Europe,1965,,1867,,
Hungary,Eastern Europe,1966,,1867,,
Hungary,Eastern Europe,1967,,1867,,
Hungary,Eastern Europe,1968,,1867,,
Hungary,Eastern Europe,1969,,1867,,
Hungary,Eastern Europe,1970,,1867,,
Hungary,Eastern Europe,1971,,1867,,
Hungary,Eastern Europe,1972,,1867,,
Hungary,Eastern Europe,1973,,1867,,
Hungary,Eastern Europe,1974,,1867,,
Hungary,Eastern Europe,1975,,1867,,
Hungary,Eastern Europe,1976,,1867,,
Hungary,Eastern Europe,1977,,1867,,
Hungary,Eastern Europe,1978,,1867,,
Hungary,Eastern Europe,1979,,1867,,
Hungary,Eastern Europe,1980,,1867,,
Hungary,Eastern Europe,1981,,1867,,
Hungary,Eastern Europe,1982,,1867,,
Hungary,Eastern Europe,1983,,1867,,
Hungary,Eastern Europe,1984,,1867,,
Hungary,Eastern Europe,1985,,1867,,
Hungary,Eastern Europe,1986,,1867,,
Hungary,Eastern Europe,1987,,1867,,
Hungary,Eastern Europe,1988,,1867,,
Hungary,Eastern Europe,1989,,1867,,
Hungary,Eastern Europe,1990,,1867,,
Hungary,Eastern Europe,1991,156.2,1867,,156.2
Hungary,Eastern Europe,1992,153.7,1867,,153.7
Hungary,Eastern Europe,1993,172,1867,,172
Hungary,Eastern Europe,1994,134.1,1867,,134.1
Hungary,Eastern Europe,1995,130.3,1867,,130.3
Hungary,Eastern Europe,1996,109.3,1867,,109.3
Hungary,Eastern Europe,1997,92.3,1867,,92.3
Hungary,Eastern Europe,1998,89.2,1867,,89.2
Hungary,Eastern Europe,1999,86.4,1867,,86.4
Hungary,Eastern Europe,2000,74.1,1867,,74.1
Hungary,Eastern Europe,2001,63.1,1867,,63.1
Hungary,Eastern Europe,2002,61.4,1867,,61.4
Hungary,Eastern Europe,2003,60.9,1867,,60.9
Hungary,Eastern Europe,2004,55.7,1867,,55.7
Hungary,Eastern Europe,2005,58.1,1867,,58.1
Hungary,Eastern Europe,2006,61.9,1867,,61.9
Hungary,Eastern Europe,2007,61.3,1867,,61.3
Hungary,Eastern Europe,2008,68.2,1867,,68.2
Hungary,Eastern Europe,2009,72.9,1867,,72.9
Hungary,Eastern Europe,2010,72.6,1867,,72.6
Iceland,Western Europe,1908,1.5,1918,,1.5
Iceland,Western Europe,1909,5.9,1918,,5.9
Iceland,Western Europe,1910,5.1,1918,,5.1
Iceland,Western Europe,1911,4.7,1918,,4.7
Iceland,Western Europe,1912,5.6,1918,,5.6
Iceland,Western Europe,1913,6.1,1918,,6.1
Iceland,Western Europe,1914,5.6,1918,,5.6
Iceland,Western Europe,1915,5.1,1918,,5.1
Iceland,Western Europe,1916,4.9,1918,,4.9
Iceland,Western Europe,1917,21.9,1918,,21.9
Iceland,Western Europe,1918,20.4,1918,,20.4
Iceland,Western Europe,1919,10.7,1918,,10.7
Iceland,Western Europe,1920,10.6,1918,,10.6
Iceland,Western Europe,1921,18.7,1918,,18.7
Iceland,Western Europe,1922,21.6,1918,,21.6
Iceland,Western Europe,1923,24.8,1918,,24.8
Iceland,Western Europe,1924,16.2,1918,,16.2
Iceland,Western Europe,1925,11.9,1918,,11.9
Iceland,Western Europe,1926,16.2,1918,,16.2
Iceland,Western Europe,1927,17.8,1918,,17.8
Iceland,Western Europe,1928,17,1918,,17
Iceland,Western Europe,1929,16.2,1918,,16.2
Iceland,Western Europe,1930,21.3,1918,,21.3
Iceland,Western Europe,1931,25.3,1918,,25.3
Iceland,Western Europe,1932,28.1,1918,,28.1
Iceland,Western Europe,1933,24.4,1918,,24.4
Iceland,Western Europe,1934,24.2,1918,,24.2
Iceland,Western Europe,1935,26.3,1918,,26.3
Iceland,Western Europe,1936,25.3,1918,,25.3
Iceland,Western Europe,1937,23.2,1918,,23.2
Iceland,Western Europe,1938,22.8,1918,,22.8
Iceland,Western Europe,1939,23.9,1918,,23.9
Iceland,Western Europe,1940,15.5,1918,,15.5
Iceland,Western Europe,1941,9.4,1918,,9.4
Iceland,Western Europe,1942,5.7,1918,,5.7
Iceland,Western Europe,1943,4.4,1918,,4.4
Iceland,Western Europe,1944,4.2,1918,,4.2
Iceland,Western Europe,1945,2.5,1918,,2.5
Iceland,Western Europe,1946,2.8,1918,,2.8
Iceland,Western Europe,1947,5.8,1918,,5.8
Iceland,Western Europe,1948,9.4,1918,,9.4
Iceland,Western Europe,1949,12.8,1918,,12.8
Iceland,Western Europe,1950,14.6,1918,,14.6
Iceland,Western Europe,1951,14.4,1918,,14.4
Iceland,Western Europe,1952,13.6,1918,,13.6
Iceland,Western Europe,1953,10.7,1918,,10.7
Iceland,Western Europe,1954,9.3,1918,,9.3
Iceland,Western Europe,1955,8.6,1918,,8.6
Iceland,Western Europe,1956,6.7,1918,,6.7
Iceland,Western Europe,1957,6.6,1918,,6.6
Iceland,Western Europe,1958,5.1,1918,,5.1
Iceland,Western Europe,1959,5,1918,,5
Iceland,Western Europe,1960,13.6,1918,,13.6
Iceland,Western Europe,1961,8.5,1918,,8.5
Iceland,Western Europe,1962,7.5,1918,,7.5
Iceland,Western Europe,1963,7.9,1918,,7.9
Iceland,Western Europe,1964,8,1918,,8
Iceland,Western Europe,1965,7.8,1918,,7.8
Iceland,Western Europe,1966,5.6,1918,,5.6
Iceland,Western Europe,1967,8.8,1918,,8.8
Iceland,Western Europe,1968,14.2,1918,,14.2
Iceland,Western Europe,1969,14.6,1918,,14.6
Iceland,Western Europe,1970,11.4,1918,,11.4
Iceland,Western Europe,1971,11.7,1918,,11.7
Iceland,Western Europe,1972,14.5,1918,,14.5
Iceland,Western Europe,1973,11.5,1918,,11.5
Iceland,Western Europe,1974,12.5,1918,,12.5
Iceland,Western Europe,1975,16.4,1918,,16.4
Iceland,Western Europe,1976,17.2,1918,,17.2
Iceland,Western Europe,1977,18.4,1918,,18.4
Iceland,Western Europe,1978,19.8,1918,,19.8
Iceland,Western Europe,1979,21.1,1918,,21.1
Iceland,Western Europe,1980,25.5,1918,,25.5
Iceland,Western Europe,1981,23,1918,,23
Iceland,Western Europe,1982,29.8,1918,,29.8
Iceland,Western Europe,1983,31.5,1918,,31.5
Iceland,Western Europe,1984,33.2,1918,,33.2
Iceland,Western Europe,1985,32.8,1918,,32.8
Iceland,Western Europe,1986,30.5,1918,,30.5
Iceland,Western Europe,1987,27.9,1918,,27.9
Iceland,Western Europe,1988,31.2,1918,,31.2
Iceland,Western Europe,1989,36,1918,,36
Iceland,Western Europe,1990,36.2,1918,,36.2
Iceland,Western Europe,1991,38.391,1918,,38.391
Iceland,Western Europe,1992,46.243,1918,,46.243
Iceland,Western Europe,1993,53.137,1918,,53.137
Iceland,Western Europe,1994,55.662,1918,,55.662
Iceland,Western Europe,1995,58.943,1918,,58.943
Iceland,Western Europe,1996,56.296,1918,,56.296
Iceland,Western Europe,1997,53.076,1918,,53.076
Iceland,Western Europe,1998,47.859,1918,,47.859
Iceland,Western Europe,1999,43.409,1918,,43.409
Iceland,Western Europe,2000,41.038,1918,,41.038
Iceland,Western Europe,2001,45.886,1918,,45.886
Iceland,Western Europe,2002,42.069,1918,,42.069
Iceland,Western Europe,2003,40.831,1918,,40.831
Iceland,Western Europe,2004,34.453,1918,,34.453
Iceland,Western Europe,2005,25.391,1918,,25.391
Iceland,Western Europe,2006,30.128,1918,,30.128
Iceland,Western Europe,2007,29.259,1918,,29.259
Iceland,Western Europe,2008,71.662,1918,,71.662
Iceland,Western Europe,2009,99.875,1918,,99.875
Iceland,Western Europe,2010,115.575,1918,,115.575
India,Asia,1835,323.5,1947,,323.5
India,Asia,1836,275.8,1947,,275.8
India,Asia,1837,324.3,1947,,324.3
India,Asia,1838,285.6,1947,,285.6
India,Asia,1839,275.7,1947,,275.7
India,Asia,1840,257.4,1947,,257.4
India,Asia,1841,260.3,1947,,260.3
India,Asia,1842,282.4,1947,,282.4
India,Asia,1843,234,1947,,234
India,Asia,1844,252.3,1947,,252.3
India,Asia,1845,255.9,1947,,255.9
India,Asia,1846,285,1947,,285
India,Asia,1847,352.5,1947,,352.5
India,Asia,1848,302.8,1947,,302.8
India,Asia,1849,295.1,1947,,295.1
India,Asia,1850,296.3,1947,,296.3
India,Asia,1851,276.9,1947,,276.9
India,Asia,1852,268.9,1947,,268.9
India,Asia,1853,291.4,1947,,291.4
India,Asia,1854,284,1947,,284
India,Asia,1855,242.5,1947,,242.5
India,Asia,1856,228.3,1947,,228.3
India,Asia,1857,216.2,1947,,216.2
India,Asia,1858,232.4,1947,,232.4
India,Asia,1859,289.9,1947,,289.9
India,Asia,1860,297.3,1947,,297.3
India,Asia,1861,280.7,1947,,280.7
India,Asia,1862,224.5,1947,,224.5
India,Asia,1863,159.3,1947,,159.3
India,Asia,1864,144.9,1947,,144.9
India,Asia,1865,150.3,1947,,150.3
India,Asia,1866,234.8,1947,,234.8
India,Asia,1867,200.5,1947,,200.5
India,Asia,1868,192.1,1947,,192.1
India,Asia,1869,195.9,1947,,195.9
India,Asia,1870,195.6,1947,,195.6
India,Asia,1871,188.3,1947,,188.3
India,Asia,1872,220.2,1947,,220.2
India,Asia,1873,220.9,1947,,220.9
India,Asia,1874,218,1947,,218
India,Asia,1875,224.3,1947,,224.3
India,Asia,1876,220.6,1947,,220.6
India,Asia,1877,201.1,1947,,201.1
India,Asia,1878,219.5,1947,,219.5
India,Asia,1879,204.1,1947,,204.1
India,Asia,1880,202.2,1947,,202.2
India,Asia,1881,190.4,1947,,190.4
India,Asia,1882,190.1,1947,,190.1
India,Asia,1883,182.4,1947,,182.4
India,Asia,1884,192.6,1947,,192.6
India,Asia,1885,191.5,1947,,191.5
India,Asia,1886,185.9,1947,,185.9
India,Asia,1887,194.8,1947,,194.8
India,Asia,1888,189.1,1947,,189.1
India,Asia,1889,193.6,1947,,193.6
India,Asia,1890,187.6,1947,,187.6
India,Asia,1891,186.1,1947,,186.1
India,Asia,1892,215.6,1947,,215.6
India,Asia,1893,223.7,1947,,223.7
India,Asia,1894,322.4,1947,,322.4
India,Asia,1895,298,1947,,298
India,Asia,1896,302.7,1947,,302.7
India,Asia,1897,307.8,1947,,307.8
India,Asia,1898,268.4,1947,,268.4
India,Asia,1899,278.8,1947,,278.8
India,Asia,1900,281.4,1947,,281.4
India,Asia,1901,256.5,1947,,256.5
India,Asia,1902,251.9,1947,,251.9
India,Asia,1903,214.7,1947,,214.7
India,Asia,1904,209.6,1947,,209.6
India,Asia,1905,206.4,1947,,206.4
India,Asia,1906,203.3,1947,,203.3
India,Asia,1907,207.4,1947,,207.4
India,Asia,1908,250.6,1947,,250.6
India,Asia,1909,215.3,1947,,215.3
India,Asia,1910,201.1,1947,,201.1
India,Asia,1911,190.4,1947,,190.4
India,Asia,1912,177.8,1947,,177.8
India,Asia,1913,177.1,1947,,177.1
India,Asia,1914,241.8,1947,,241.8
India,Asia,1915,229.8,1947,,229.8
India,Asia,1916,186.4,1947,,186.4
India,Asia,1917,185.3,1947,,185.3
India,Asia,1918,248.2,1947,,248.2
India,Asia,1919,195.2,1947,,195.2
India,Asia,1920,246.9,1947,,246.9
India,Asia,1921,300.3,1947,,300.3
India,Asia,1922,281.9,1947,,281.9
India,Asia,1923,256.7,1947,,256.7
India,Asia,1924,245.5,1947,,245.5
India,Asia,1925,263.2,1947,,263.2
India,Asia,1926,274.8,1947,,274.8
India,Asia,1927,329.9,1947,,329.9
India,Asia,1928,325.3,1947,,325.3
India,Asia,1929,335.1,1947,,335.1
India,Asia,1930,366.7,1947,,366.7
India,Asia,1931,527.9,1947,,527.9
India,Asia,1932,729.6,1947,,729.6
India,Asia,1933,878,1947,,878
India,Asia,1934,783,1947,,783
India,Asia,1935,731.1,1947,,731.1
India,Asia,1936,699.4,1947,,699.4
India,Asia,1937,590.5,1947,,590.5
India,Asia,1938,628.3,1947,,628.3
India,Asia,1939,703.5,1947,,703.5
India,Asia,1940,565.6,1947,,565.6
India,Asia,1941,587.6,1947,,587.6
India,Asia,1942,522.8,1947,,522.8
India,Asia,1943,752.1,1947,,752.1
India,Asia,1944,891.5,1947,,891.5
India,Asia,1945,983.6,1947,,983.6
India,Asia,1946,839.7,1947,,839.7
India,Asia,1947,,1947,,
India,Asia,1948,507.5,1947,,507.5
India,Asia,1949,555.5,1947,,555.5
India,Asia,1950,449,1947,,449
India,Asia,1951,329,1947,,329
India,Asia,1952,435.6,1947,,435.6
India,Asia,1953,500,1947,,500
India,Asia,1954,449.6,1947,,449.6
India,Asia,1955,505.3,1947,,505.3
India,Asia,1956,520.2,1947,,520.2
India,Asia,1957,525,1947,,525
India,Asia,1958,697.8,1947,,697.8
India,Asia,1959,788.4,1947,,788.4
